1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,20,20,20,21,21,21,22,22,22,23,23,23,24,24,24,25,25,25,26,26,26,27,27,27,28,28,28,29,29,29,30,30,30,31,31,31,32,32,32,33,33,33,34,34,34,35,35,35,36,36,36,37,37,37,38,38,38,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,44,44,44,45,45,45,46,46,46,47,47,47,48,48,48,49,49,49,50,50,50,51,51,51,52,52,52,53,53,53,54,54,54,55,55,55,56,56,56,57,57,57,58,58,58,59,59,59,60,60,60,61,61,61
34,30,25,24,30,24,24,22,35,29,29,26,31,31,20,30,32,24,29,30,25,30,25,21,23,25,32,29,25,17,23,35,15,37,29,23,25,41,26,25,26,24,28,20,31,35,27,24,20,24,25,26,26,30,25,29,41,26,27,28,24,31,20,37,23,25,34,22,28,22,34,19,26,22,31,31,29,27,35,28,19,31,26,25,28,21,29,18,31,29,24,27,24,25,27,23,35,22,20,31,35,17,37,8,26,29,30,27,30,19,24,15,34,31,30,26,26,23,28,20,26,22,31,26,21,26,16,33,39,31,36,10,32,31,23,30,16,31,30,27,25,29,29,27,27,29,12,33,24,37,14,31,30,22,29,29,22,27,35,32,26,22,20,36,21,24,21,32,17,37,23,26,21,31,20,31,26,23,29,23,21,26,25
34.0,32.0,29.666666666666668,28.25,28.6,27.833333333333332,27.285714285714285,26.625,27.555555555555557,27.7,27.818181818181817,27.666666666666668,27.923076923076923,28.142857142857142,27.6,27.75,28.0,27.77777777777778,27.842105263157894,27.95,27.80952380952381,27.90909090909091,27.782608695652176,27.5,27.32,27.23076923076923,27.40740740740741,27.464285714285715,27.379310344827587,27.033333333333335,26.903225806451612,27.15625,26.78787878787879,27.08823529411765,27.142857142857142,27.02777777777778,26.972972972972972,27.342105263157894,27.307692307692307,27.25,27.21951219512195,27.142857142857142,27.162790697674417,27.0,27.08888888888889,27.26086956521739,27.25531914893617,27.1875,27.040816326530614,26.98,26.941176470588236,26.923076923076923,26.90566037735849,26.962962962962962,26.927272727272726,26.964285714285715,27.210526315789473,27.189655172413794,27.1864406779661,27.2,27.147540983606557,27.20967741935484,27.095238095238095,27.25,27.184615384615384,27.151515151515152,27.253731343283583,27.176470588235293,27.18840579710145,27.114285714285714,27.211267605633804,27.09722222222222,27.08219178082192,27.013513513513512,27.066666666666666,27.11842105263158,27.142857142857142,27.141025641025642,27.240506329113924,27.25,27.14814814814815,27.195121951219512,27.180722891566266,27.154761904761905,27.16470588235294,27.093023255813954,27.114942528735632,27.011363636363637,27.0561797752809,27.07777777777778,27.043956043956044,27.043478260869566,27.010752688172044,26.98936170212766,26.989473684210527,26.947916666666668,27.030927835051546,26.979591836734695,26.90909090909091,26.95,27.02970297029703,26.931372549019606,27.02912621359223,26.846153846153847,26.83809523809524,26.858490566037737,26.88785046728972,26.88888888888889,26.91743119266055,26.845454545454544,26.81981981981982,26.714285714285715,26.778761061946902,26.81578947368421,26.843478260869563,26.836206896551722,26.82905982905983,26.796610169491526,26.80672268907563,26.75,26.74380165289256,26.704918032786885,26.739837398373982,26.733870967741936,26.688,26.682539682539684,26.598425196850393,26.6484375,26.74418604651163,26.776923076923076,26.84732824427481,26.71969696969697,26.7593984962406,26.791044776119403,26.762962962962963,26.78676470588235,26.708029197080293,26.73913043478261,26.762589928057555,26.764285714285716,26.75177304964539,26.767605633802816,26.783216783216783,26.78472222222222,26.786206896551725,26.801369863013697,26.700680272108844,26.743243243243242,26.7248322147651,26.793333333333333,26.70860927152318,26.736842105263158,26.758169934640524,26.727272727272727,26.741935483870968,26.756410256410255,26.726114649681527,26.727848101265824,26.77987421383648,26.8125,26.80745341614907,26.77777777777778,26.736196319018404,26.79268292682927,26.757575757575758,26.740963855421686,26.706586826347305,26.738095238095237,26.680473372781066,26.741176470588236,26.719298245614034,26.71511627906977,26.68208092485549,26.70689655172414,26.66857142857143,26.693181818181817,26.689265536723163,26.668539325842698,26.681564245810055,26.66111111111111,26.629834254143645,26.626373626373628,26.617486338797814
400,400,148,79,400,400,400,400,400,400,191,400,400,400,110,400,198,103,400,400,127,400,118,118,400,400,400,400,107,400,87,199,87,158,167,186,135,270,135,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,105,104,204,153,400,400,400,400,110,400,400,400,400,148,400,400,400,400,400,400,400,169,400,400,400,400,400,120,400,120,400,400,111,400,400,400,400,400,400,400,400,400,400,400,400,150,400,400,400,43,400,134,400,400,400,400,400,47,400,400,400,400,400,400,400,400,400,400,400,400,72,400,82,139,181,400,400,39,159,400,400,400,400,400,400,400,400,400,400,400,400,400,65,400,400,400,101,400,400,400,400,400,134,75,400,400,112,400,400,400,400,96,96,400,400,400,400,153,95,148,400,160,400,111,400,113,400,400,400
400.0,400.0,316.0,256.75,285.4,304.5,318.14285714285717,328.375,336.3333333333333,342.7,328.90909090909093,334.8333333333333,339.84615384615387,344.14285714285717,328.53333333333336,333.0,325.05882352941177,312.72222222222223,317.3157894736842,321.45,312.1904761904762,316.1818181818182,307.5652173913044,299.6666666666667,303.68,307.38461538461536,310.81481481481484,314.0,306.86206896551727,309.96666666666664,302.7741935483871,299.53125,293.09090909090907,289.11764705882354,285.62857142857143,282.8611111111111,278.86486486486484,278.63157894736844,274.94871794871796,278.075,281.0487804878049,283.8809523809524,286.5813953488372,289.15909090909093,291.6222222222222,293.9782608695652,296.2340425531915,298.3958333333333,300.46938775510205,302.46,304.37254901960785,306.21153846153845,307.9811320754717,309.68518518518516,305.96363636363634,302.35714285714283,300.63157894736844,298.08620689655174,299.8135593220339,301.48333333333335,303.0983606557377,304.66129032258067,301.57142857142856,303.109375,304.6,306.04545454545456,307.44776119402985,305.1029411764706,306.4782608695652,307.8142857142857,309.11267605633805,310.375,311.6027397260274,312.7972972972973,313.96,312.05263157894734,313.1948051948052,314.3076923076923,315.39240506329116,316.45,317.48148148148147,315.0731707317073,316.09638554216866,313.76190476190476,314.77647058823527,315.7674418604651,313.41379310344826,314.39772727272725,315.35955056179773,316.3,317.2197802197802,318.1195652173913,319.0,319.86170212765956,320.70526315789476,321.53125,322.340206185567,323.1326530612245,323.90909090909093,322.17,322.94059405940595,323.69607843137254,324.43689320388347,321.7307692307692,322.4761904761905,320.6981132075472,321.4392523364486,322.1666666666667,322.8807339449541,323.58181818181816,324.27027027027026,321.79464285714283,322.4867256637168,323.1666666666667,323.83478260869566,324.4913793103448,325.13675213675214,325.771186440678,326.39495798319325,327.0083333333333,327.6115702479339,328.2049180327869,328.7886178861789,329.36290322580646,327.304,327.8809523809524,325.9448818897638,324.484375,323.3720930232558,323.96153846153845,324.5419847328244,322.3787878787879,321.1503759398496,321.73880597014926,322.31851851851854,322.8897058823529,323.45255474452557,324.0072463768116,324.55395683453236,325.09285714285716,325.6241134751773,326.1478873239437,326.6643356643357,327.1736111111111,327.6758620689655,328.17123287671234,326.3809523809524,326.8783783783784,327.3691275167785,327.85333333333335,326.35099337748346,326.8355263157895,327.3137254901961,327.7857142857143,328.2516129032258,328.71153846153845,327.47133757961785,325.873417721519,326.33962264150944,326.8,325.46583850931677,325.9259259259259,326.3803680981595,326.8292682926829,327.27272727272725,325.87951807228916,324.50299401197606,324.95238095238096,325.396449704142,325.83529411764704,326.2690058479532,325.26162790697674,323.9306358381503,322.91954022988506,323.36,322.4318181818182,322.87005649717514,321.67977528089887,322.1173184357542,320.9555555555556,321.3922651933702,321.8241758241758,322.25136612021856
