1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,20,20,20,21,21,21,22,22,22,23,23,23,24,24,24,25,25,25,26,26,26,27,27,27,28,28,28,29,29,29,30,30,30,31,31,31,32,32,32,33,33,33,34,34,34,35,35,35,36,36,36,37,37,37,38,38,38,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,44,44,44,45,45,45,46,46,46,47,47,47,48,48,48,49,49,49,50,50,50,51,51,51,52,52,52,53,53,53,54,54,54,55,55,55,56,56,56,57,57,57,58,58,58,59,59,59,60,60,60,61,61,61,62,62,62,63,63,63,64,64,64,65,65,65,66,66,66,67,67,67,68,68,68,69,69,69,70,70,70,71,71,71,72,72,72,73,73,73,74,74,74,75,75,75,76,76,76,77,77,77,78,78,78,79,79,79,80,80,80,81,81,81,82,82,82,83,83,83,84,84,84,85,85,85,86,86,86,87,87,87,88,88,88,89,89,89,90,90,90,91,91,91,92,92,92,93,93,93,94,94,94,95,95,95,96,96,96,97,97,97,98,98,98,99,99,99,100,100,100
17,39,47,40,28,36,56,15,37,29,33,42,42,35,26,39,26,35,33,36,28,18,48,42,31,31,39,41,37,30,45,29,35,24,29,51,34,44,26,34,30,37,33,32,36,43,22,40,35,31,36,30,44,27,37,26,43,29,50,23,33,33,37,24,35,49,32,33,37,31,41,31,31,39,25,25,34,43,35,37,30,41,39,23,38,31,28,33,31,42,35,33,35,33,36,36,37,35,31,33,34,36,23,54,30,45,28,23,26,32,45,34,25,39,47,26,31,39,33,33,42,27,35,34,38,31,33,33,38,39,26,39,29,38,38,42,35,24,49,28,30,32,33,37,31,38,36,30,46,28,38,29,31,20,43,33,11,51,41,45,30,33,31,38,35,44,26,33,38,49,20,27,46,30,25,44,35,48,34,26,32,31,39,24,16,33,35,36,31,38,38,27,37,41,26,40,32,31,38,28,44,35,34,39,31,39,34,36,32,36,34,31,38,31,39,34,32,40,32,32,38,33,35,40,28,29,32,43,31,42,32,37,32,32,33,25,38,23,41,35,34,31,40,23,33,42,29,36,40,36,33,34,44,34,26,35,32,35,40,28,35,42,26,36,24,47,32,31,33,38,32,32,37,30,36,39,34,44,26,36,33,38,29,50,26,37,36,26,28,33,37,29,34,42,35,35,33,23,34,51
17.0,28.0,34.333333333333336,35.75,34.2,34.5,37.57142857142857,34.75,35.0,34.4,34.27272727272727,34.916666666666664,35.46153846153846,35.42857142857143,34.8,35.0625,34.529411764705884,34.55555555555556,34.473684210526315,34.55,34.23809523809524,33.5,34.130434782608695,34.458333333333336,34.32,34.19230769230769,34.370370370370374,34.607142857142854,34.689655172413794,34.53333333333333,34.87096774193548,34.6875,34.696969696969695,34.38235294117647,34.22857142857143,34.69444444444444,34.67567567567568,34.921052631578945,34.69230769230769,34.675,34.5609756097561,34.61904761904762,34.58139534883721,34.52272727272727,34.55555555555556,34.73913043478261,34.46808510638298,34.583333333333336,34.59183673469388,34.52,34.549019607843135,34.46153846153846,34.64150943396226,34.5,34.54545454545455,34.392857142857146,34.54385964912281,34.44827586206897,34.71186440677966,34.516666666666666,34.49180327868852,34.46774193548387,34.507936507936506,34.34375,34.353846153846156,34.57575757575758,34.53731343283582,34.51470588235294,34.55072463768116,34.5,34.59154929577465,34.541666666666664,34.49315068493151,34.554054054054056,34.42666666666667,34.30263157894737,34.298701298701296,34.41025641025641,34.41772151898734,34.45,34.39506172839506,34.47560975609756,34.53012048192771,34.392857142857146,34.43529411764706,34.395348837209305,34.32183908045977,34.30681818181818,34.26966292134831,34.355555555555554,34.362637362637365,34.34782608695652,34.354838709677416,34.340425531914896,34.357894736842105,34.375,34.402061855670105,34.40816326530612,34.37373737373738,34.36,34.35643564356435,34.372549019607845,34.262135922330096,34.45192307692308,34.40952380952381,34.509433962264154,34.44859813084112,34.342592592592595,34.26605504587156,34.24545454545454,34.34234234234234,34.339285714285715,34.256637168141594,34.29824561403509,34.40869565217391,34.33620689655172,34.30769230769231,34.347457627118644,34.33613445378151,34.325,34.388429752066116,34.32786885245902,34.333333333333336,34.33064516129032,34.36,34.333333333333336,34.32283464566929,34.3125,34.34108527131783,34.37692307692308,34.31297709923664,34.34848484848485,34.30827067669173,34.33582089552239,34.36296296296296,34.419117647058826,34.42335766423358,34.34782608695652,34.45323741007194,34.40714285714286,34.3758865248227,34.359154929577464,34.34965034965035,34.36805555555556,34.3448275862069,34.36986301369863,34.38095238095238,34.351351351351354,34.42953020134228,34.38666666666666,34.41059602649007,34.375,34.35294117647059,34.25974025974026,34.31612903225806,34.30769230769231,34.15923566878981,34.265822784810126,34.308176100628934,34.375,34.34782608695652,34.339506172839506,34.31901840490798,34.34146341463415,34.345454545454544,34.403614457831324,34.35329341317365,34.345238095238095,34.366863905325445,34.45294117647059,34.36842105263158,34.325581395348834,34.39306358381503,34.367816091954026,34.31428571428572,34.36931818181818,34.3728813559322,34.449438202247194,34.44692737430167,34.4,34.386740331491715,34.36813186813187,34.39344262295082,34.33695652173913,34.23783783783784,34.23118279569893,34.23529411764706,34.244680851063826,34.22751322751323,34.247368421052634,34.26701570680628,34.229166666666664,34.24352331606217,34.27835051546392,34.235897435897435,34.265306122448976,34.253807106598984,34.23737373737374,34.256281407035175,34.225,34.27363184079602,34.277227722772274,34.275862068965516,34.299019607843135,34.28292682926829,34.30582524271845,34.30434782608695,34.3125,34.301435406698566,34.30952380952381,34.308056872037916,34.29245283018868,34.309859154929576,34.294392523364486,34.31627906976744,34.31481481481482,34.30414746543779,34.330275229357795,34.31963470319635,34.30909090909091,34.32579185520362,34.31981981981982,34.32286995515695,34.348214285714285,34.32,34.296460176991154,34.286343612334804,34.324561403508774,34.31004366812227,34.34347826086957,34.333333333333336,34.3448275862069,34.33476394849785,34.324786324786324,34.319148936170215,34.279661016949156,34.29535864978903,34.247899159663866,34.27615062761506,34.27916666666667,34.27800829875519,34.264462809917354,34.288065843621396,34.24180327868852,34.23673469387755,34.26829268292683,34.24696356275304,34.25403225806452,34.27710843373494,34.284,34.278884462151396,34.27777777777778,34.316205533596836,34.31496062992126,34.28235294117647,34.28515625,34.27626459143969,34.27906976744186,34.3011583011583,34.276923076923076,34.27969348659004,34.30916030534351,34.27756653992395,34.28409090909091,34.24528301886792,34.29323308270677,34.28464419475655,34.27238805970149,34.267657992565056,34.28148148148148,34.27306273062731,34.26470588235294,34.27472527472528,34.25912408759124,34.265454545454546,34.28260869565217,34.28158844765343,34.31654676258993,34.28673835125448,34.292857142857144,34.288256227758005,34.301418439716315,34.28268551236749,34.33802816901409,34.30877192982456,34.31818181818182,34.32404181184669,34.295138888888886,34.273356401384085,34.26896551724138,34.27835051546392,34.26027397260274,34.25938566552901,34.285714285714285,34.28813559322034,34.29054054054054,34.28619528619529,34.24832214765101,34.247491638795985,34.303333333333335
52,202,284,400,400,400,400,66,400,400,159,400,250,133,133,400,400,400,400,400,400,94,212,203,400,139,400,400,400,135,400,180,400,116,400,400,400,400,400,400,400,400,400,400,400,400,133,400,217,119,173,400,400,400,400,148,400,127,205,125,212,400,400,222,170,240,400,158,400,166,400,400,115,289,115,195,400,400,211,157,144,400,400,109,400,400,400,132,400,400,400,400,400,139,179,219,400,400,162,118,212,175,73,264,99,172,172,170,400,187,400,102,101,251,400,400,400,400,400,400,400,400,400,129,400,400,400,400,400,241,96,171,400,400,400,400,160,400,400,400,94,400,400,400,400,400,400,400,400,166,400,161,163,103,400,400,55,400,400,153,400,400,400,400,400,400,400,400,145,289,84,400,400,400,197,400,400,216,211,86,400,400,400,105,104,104,400,400,400,400,400,110,400,400,400,400,400,400,104,154,256,208,92,174,400,400,400,400,165,203,400,400,400,400,400,400,400,400,181,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,194,144,400,400,400,180,400,95,400,400,121,101,205,189,184,161,400,400,400,400,400,98,400,76,400,400,400,400,400,400,400,400,137,400,150,198,193,192,400,400,151,400,400,400,88,400,400,400,182,168,193,153,146,145,213,103,400,400,400,400,189,99,244,207
52.0,127.0,179.33333333333334,234.5,267.6,289.6666666666667,305.42857142857144,275.5,289.3333333333333,300.4,287.54545454545456,296.9166666666667,293.3076923076923,281.85714285714283,271.93333333333334,279.9375,287.0,293.27777777777777,298.89473684210526,303.95,308.5238095238095,298.77272727272725,295.0,291.1666666666667,295.52,289.5,293.5925925925926,297.39285714285717,300.9310344827586,295.4,298.7741935483871,295.0625,298.24242424242425,292.88235294117646,295.9428571428571,298.8333333333333,301.56756756756755,304.1578947368421,306.61538461538464,308.95,311.1707317073171,313.2857142857143,315.30232558139534,317.22727272727275,319.06666666666666,320.82608695652175,316.82978723404256,318.5625,316.48979591836735,312.54,309.80392156862746,311.53846153846155,313.20754716981133,314.81481481481484,316.3636363636364,313.35714285714283,314.87719298245617,311.63793103448273,309.8305084745763,306.75,305.1967213114754,306.7258064516129,308.2063492063492,306.859375,304.75384615384615,303.77272727272725,305.2089552238806,303.04411764705884,304.4492753623188,302.4714285714286,303.84507042253523,305.18055555555554,302.5753424657534,302.3918918918919,299.8933333333333,298.5131578947368,299.83116883116884,301.11538461538464,299.9746835443038,298.1875,296.28395061728395,297.5487804878049,298.7831325301205,296.5238095238095,297.74117647058824,298.93023255813955,300.0919540229885,298.1818181818182,299.3258426966292,300.44444444444446,301.53846153846155,302.60869565217394,303.6559139784946,301.90425531914894,300.61052631578946,299.7604166666667,300.7938144329897,301.8061224489796,300.3939393939394,298.57,297.71287128712873,296.5098039215686,294.3398058252427,294.0480769230769,292.1904761904762,291.0566037735849,289.94392523364485,288.8333333333333,289.8532110091743,288.91818181818184,289.9189189189189,288.24107142857144,286.5840707964602,286.2719298245614,287.2608695652174,288.23275862068965,289.1880341880342,290.1271186440678,291.0504201680672,291.9583333333333,292.8512396694215,293.7295081967213,294.5934959349593,293.258064516129,294.112,294.95238095238096,295.7795275590551,296.59375,297.3953488372093,296.96153846153845,295.42748091603056,294.4848484848485,295.2781954887218,296.05970149253733,296.8296296296296,297.5882352941176,296.5839416058394,297.3333333333333,298.0719424460432,298.8,297.34751773049646,298.07042253521126,298.7832167832168,299.4861111111111,300.17931034482757,300.86301369863014,301.5374149659864,302.2027027027027,302.8590604026846,301.94666666666666,302.5960264900662,301.6644736842105,300.75816993464053,299.47402597402595,300.1225806451613,300.7628205128205,299.19745222929936,299.8354430379747,300.4654088050315,299.54375,300.167701863354,300.78395061728395,301.39263803680984,301.9939024390244,302.58787878787876,303.17469879518075,303.7544910179641,304.32738095238096,303.38461538461536,303.3,302.0175438596491,302.58720930232556,303.15028901734104,303.7068965517241,303.09714285714284,303.64772727272725,304.19209039548025,303.69662921348316,303.1787709497207,301.97222222222223,302.51381215469615,303.04945054945057,303.57923497267757,302.5,301.427027027027,300.36559139784947,300.8983957219251,301.4255319148936,301.9470899470899,302.46315789473687,302.9738219895288,301.96875,302.47668393782385,302.97938144329896,303.4769230769231,303.96938775510205,304.4568527918782,304.93939393939394,303.92964824120605,303.18,302.9452736318408,302.4752475247525,301.4384236453202,300.8137254901961,301.29756097560977,301.77669902912623,302.2512077294686,302.72115384615387,302.0622009569378,301.5904761904762,302.0568720379147,302.5188679245283,302.9765258215962,303.4299065420561,303.8790697674419,304.3240740740741,304.7649769585253,305.20183486238534,304.634703196347,305.0681818181818,305.4977375565611,305.9234234234234,306.3452914798206,306.76339285714283,307.1777777777778,307.58849557522126,307.9955947136564,308.39912280701753,308.7991266375546,309.19565217391306,309.5887445887446,309.9784482758621,310.3648068669528,310.7478632478632,311.1276595744681,311.5042372881356,311.0084388185654,310.3067226890756,310.68200836820085,311.0541666666667,311.42323651452284,310.8801652892562,311.24691358024694,310.3606557377049,310.7265306122449,311.0894308943089,310.31983805668017,309.4758064516129,309.0562248995984,308.576,308.0796812749004,307.49603174603175,307.8616600790514,308.2244094488189,308.5843137254902,308.94140625,309.29571984435796,308.4767441860465,308.83011583011586,307.93461538461537,308.28735632183907,308.6374045801527,308.9847908745247,309.32954545454544,309.6716981132075,310.0112781954887,310.34831460674155,310.68283582089555,310.0371747211896,310.3703703703704,309.77859778597787,309.36764705882354,308.94139194139194,308.514598540146,308.84727272727275,309.17753623188406,308.60649819494586,308.9352517985611,309.2616487455197,309.5857142857143,308.79715302491104,309.12056737588654,309.4416961130742,309.76056338028167,309.3122807017544,308.8181818181818,308.4146341463415,307.875,307.3148788927336,306.7551724137931,306.4329896907216,305.736301369863,306.0580204778157,306.3775510204082,306.6949152542373,307.01013513513516,306.61279461279463,305.9161073825503,305.7090301003345,305.38
